feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,label
0.235568106,0.80625397,2.28E-07,0.241868645,0.834855437,-0.088202044,0.288400054,0.86764884,-0.123845838,0.347691715,0.888316929,-0.144498155,0.401639074,0.911104023,-0.161445275,0.37326017,0.939937651,-0.069659166,0.456080377,0.941216111,-0.101804599,0.51518327,0.933936894,-0.131054446,0.561995387,0.928476095,-0.152118549,0.395100474,0.910758257,-0.039201155,0.478433371,0.915370345,-0.066054739,0.535609365,0.912114203,-0.092787795,0.584315777,0.912228703,-0.112893045,0.405169159,0.878803015,-0.017143307,0.47919488,0.886737764,-0.042844541,0.527883708,0.886015832,-0.063442476,0.571414709,0.888266087,-0.077485077,0.404492527,0.8448596,-0.002926601,0.462910861,0.850905001,-0.02689104,0.49829635,0.852506876,-0.042365372,0.530421555,0.853385389,-0.052486885,which
0.687159002,0.395705223,-8.23E-07,0.652220368,0.497047335,-0.0171944,0.575033247,0.581189394,-0.035333592,0.523014426,0.650785387,-0.050269157,0.486442536,0.699293435,-0.064892858,0.44295755,0.446106523,-0.064060748,0.42166087,0.609273911,-0.107639283,0.444656551,0.707280457,-0.135721549,0.474634439,0.777184486,-0.151343793,0.443036735,0.443518102,-0.071950622,0.414285153,0.623979807,-0.114336863,0.437848568,0.723566413,-0.135154903,0.461835563,0.79532218,-0.148689523,0.469511211,0.459504843,-0.079493433,0.439612925,0.636719823,-0.120459475,0.462586224,0.729353547,-0.134205952,0.484971046,0.795990229,-0.139536858,0.516980052,0.493218392,-0.086541861,0.505536675,0.631979942,-0.124380663,0.515439034,0.714771152,-0.139448568,0.523888826,0.775147796,-0.145908132,which
0.296754539,0.344401389,1.16E-06,0.358737111,0.41872564,-0.005925786,0.444588333,0.495502114,-0.016528601,0.491745174,0.576657295,-0.028612431,0.519582689,0.635784388,-0.036328863,0.549740434,0.380058944,-0.028261384,0.571563065,0.547089875,-0.065252692,0.555047572,0.649262071,-0.09079995,0.534062028,0.724056482,-0.106442124,0.541980505,0.389770269,-0.041350003,0.580126941,0.56832099,-0.078870334,0.557987332,0.676030099,-0.095281988,0.532021701,0.753864765,-0.10406062,0.514076293,0.419066012,-0.055479173,0.549154818,0.588816762,-0.086628437,0.531662643,0.690247297,-0.094069354,0.510095477,0.760942519,-0.096212268,0.470044285,0.464983016,-0.07086841,0.488456845,0.599960208,-0.09022557,0.485352069,0.677147806,-0.093732908,0.481443644,0.73797369,-0.094593383,which
0.290937215,0.456059963,7.23E-07,0.373610824,0.452391088,-0.006212499,0.464940012,0.487102985,-0.018950526,0.52045989,0.566368818,-0.033176027,0.550866187,0.633432031,-0.043300401,0.517014802,0.366687208,-0.025757626,0.57825321,0.499570101,-0.056654654,0.578302026,0.58696574,-0.077427357,0.572725296,0.653034151,-0.090253837,0.509526551,0.396243334,-0.037450731,0.575394928,0.529689133,-0.068989277,0.573179126,0.616246223,-0.082983904,0.565348089,0.682403147,-0.091073357,0.492232978,0.441647887,-0.050210923,0.552603066,0.567611098,-0.077634916,0.557163775,0.647223115,-0.084962964,0.555270612,0.70674789,-0.087143376,0.470632046,0.498268098,-0.063810579,0.509658217,0.599021971,-0.078577869,0.517114341,0.656495392,-0.080506884,0.523821771,0.702709258,-0.080302075,which
0.256395251,0.53458178,3.72E-07,0.33880192,0.47939378,0.005678652,0.452821553,0.464486748,-0.008284967,0.543304265,0.501203895,-0.026205162,0.600113273,0.551946759,-0.03947721,0.491913706,0.329601109,-0.03007582,0.590021372,0.454963654,-0.063050874,0.606570363,0.548761368,-0.082390234,0.612376928,0.616821885,-0.093636855,0.49140361,0.364119738,-0.051460452,0.597146928,0.496592432,-0.082756333,0.606585383,0.588712692,-0.093799062,0.604508221,0.661463976,-0.098279081,0.483546555,0.423896343,-0.07205642,0.580721736,0.547195196,-0.100375779,0.597435832,0.631466985,-0.106857553,0.601178825,0.696674228,-0.106705263,0.472778708,0.498210907,-0.092080876,0.539547026,0.605936706,-0.105819844,0.55485332,0.669656396,-0.105130613,0.565104365,0.72061038,-0.101230361,which
0.298200846,0.345805645,1.15E-06,0.364709079,0.411032319,-0.005471863,0.450819612,0.489109516,-0.015809802,0.496851414,0.574325919,-0.027549613,0.522229075,0.636401832,-0.034946881,0.551714003,0.377200752,-0.027165717,0.572788894,0.544171333,-0.063528068,0.556352317,0.646932125,-0.088690534,0.535202026,0.72250396,-0.104039147,0.542036712,0.391162753,-0.04030275,0.580293834,0.567488492,-0.076569468,0.558384538,0.674772739,-0.092421763,0.532376111,0.752487719,-0.101008281,0.512708724,0.423570603,-0.054475792,0.548709333,0.589893878,-0.084455721,0.531541228,0.690241754,-0.091347456,0.509942412,0.760204792,-0.093267806,0.468105137,0.471463412,-0.06992089,0.488479197,0.6027596,-0.088241793,0.485366821,0.678783298,-0.091152258,0.481078386,0.73894453,-0.091693729,which
0.648166835,0.863808036,7.30E-07,0.637256563,0.812778354,-0.058812816,0.592948318,0.793259859,-0.08412645,0.548385799,0.817245424,-0.099119388,0.51623255,0.845493555,-0.11081972,0.51300472,0.846979558,-0.056442764,0.449994743,0.801387489,-0.082648478,0.409286201,0.775966704,-0.101746447,0.374339491,0.759279132,-0.114419095,0.492699385,0.867255688,-0.037837945,0.421553731,0.814507961,-0.062553041,0.377335399,0.780486643,-0.078276694,0.340013266,0.753425241,-0.087566353,0.484220594,0.874751389,-0.024291515,0.417398721,0.824289739,-0.046725158,0.376862496,0.79161942,-0.059635784,0.342478305,0.765344739,-0.066586867,0.486650556,0.876670599,-0.015617604,0.439278245,0.834925473,-0.032068234,0.408436567,0.807839513,-0.04042463,0.382359087,0.786020637,-0.045126978,which
0.34688127,0.879444063,-7.15E-09,0.363857985,0.823468804,-0.061072428,0.409936547,0.805975974,-0.08700785,0.461070061,0.836914301,-0.100031473,0.48782438,0.871274292,-0.109212361,0.476514906,0.862921774,-0.069707632,0.55255127,0.812932849,-0.091698557,0.597451568,0.779823363,-0.105641462,0.633176088,0.755431235,-0.115321182,0.496670336,0.878972948,-0.045999616,0.574433625,0.819090307,-0.069981873,0.620199502,0.77943337,-0.082534596,0.653262079,0.750327229,-0.089814596,0.50653249,0.882292926,-0.025807187,0.572249413,0.822617769,-0.048149455,0.613065183,0.783530176,-0.06050067,0.646227539,0.755539715,-0.066768825,0.50704962,0.876656294,-0.010139576,0.552525461,0.823982775,-0.029151095,0.577826083,0.789054871,-0.038748156,0.600320816,0.764988542,-0.043279644,which
0.643186986,0.288122356,-3.75E-07,0.618369281,0.360765219,-0.00099998,0.56689465,0.440184295,-0.012179682,0.533313215,0.510674298,-0.022711542,0.516859174,0.568941832,-0.035201192,0.471189737,0.383896589,-0.052317493,0.463869423,0.535959125,-0.086727403,0.472986668,0.634057343,-0.107478939,0.486099571,0.702541769,-0.119838409,0.478924692,0.384529173,-0.067068726,0.470517576,0.555332243,-0.102027483,0.484491169,0.657194138,-0.118991807,0.500101984,0.72685802,-0.129816592,0.505261779,0.397573501,-0.079371482,0.494395047,0.560483634,-0.109027989,0.508299351,0.654566407,-0.11856667,0.521747351,0.719677866,-0.122831032,0.548720539,0.420391411,-0.090441525,0.538032353,0.542143762,-0.119013116,0.543088496,0.616808295,-0.128218144,0.548430681,0.670601964,-0.131229743,which
0.710975468,0.324986219,-5.11E-07,0.700998247,0.422280729,-0.057650611,0.6292364,0.505659342,-0.089446984,0.551495016,0.57097894,-0.103968278,0.49593991,0.620175004,-0.118345752,0.535906255,0.406982094,-0.142036021,0.490970284,0.583158493,-0.185771063,0.478504896,0.69449544,-0.204213604,0.473481387,0.769017339,-0.214350551,0.505182147,0.37555784,-0.123863161,0.462616801,0.571664572,-0.17197749,0.458121032,0.690735698,-0.188468933,0.464944214,0.771172523,-0.199508622,0.49264729,0.364785194,-0.102743007,0.459752053,0.553659081,-0.143165767,0.462620348,0.672820687,-0.153333813,0.477351576,0.755073071,-0.15861848,0.497999847,0.375511289,-0.083291747,0.48395586,0.524376214,-0.122515708,0.490256101,0.627093256,-0.136575624,0.500384808,0.702859282,-0.142482474,which
0.750318587,0.443081677,-8.06E-07,0.652467489,0.431119889,0.001334164,0.551631033,0.446562648,-0.009835642,0.48746264,0.493941635,-0.02111111,0.467699617,0.558958173,-0.039703645,0.502200484,0.343520373,-0.044364024,0.44518438,0.494257629,-0.059096586,0.431009054,0.575940251,-0.068500496,0.422327518,0.634651065,-0.076606385,0.513909519,0.371333271,-0.058338597,0.449068695,0.515927434,-0.071366802,0.440953553,0.595201492,-0.084692471,0.432548046,0.660879135,-0.098668739,0.534381628,0.417951643,-0.067503415,0.474590659,0.548040986,-0.081625521,0.467692703,0.615602672,-0.096861362,0.455527097,0.666422606,-0.111250661,0.56711185,0.483621061,-0.074939907,0.518939376,0.581154466,-0.096467331,0.503452897,0.632789075,-0.107017517,0.48585248,0.673814476,-0.113399751,which
0.708436012,0.326907009,-4.35E-07,0.705587089,0.419564903,-0.060722917,0.638679683,0.498967379,-0.09688136,0.559909344,0.56119138,-0.114050895,0.50104785,0.609876752,-0.131478265,0.545760155,0.41612348,-0.157185733,0.501224816,0.588460267,-0.199498028,0.488979518,0.695731699,-0.214264467,0.482967794,0.767364621,-0.221864253,0.509949923,0.378790796,-0.135938436,0.466214508,0.574161291,-0.185128197,0.463243276,0.690273523,-0.199256048,0.470540941,0.766884327,-0.208177283,0.491905063,0.360983253,-0.110231966,0.458504617,0.546922445,-0.149421826,0.461904585,0.665503323,-0.155993044,0.476362944,0.745548427,-0.159110457,0.490877509,0.36461693,-0.085891239,0.475896269,0.511201859,-0.122347571,0.484048307,0.613681376,-0.132579833,0.495356172,0.686739087,-0.13609916,which
0.767064452,0.557174861,-1.12E-06,0.661343753,0.550250232,-0.008568642,0.555185318,0.528162599,-0.032052685,0.4737342,0.547381759,-0.052824304,0.421669334,0.585559964,-0.078746386,0.525712252,0.332582742,-0.077611491,0.432321191,0.502485931,-0.111059316,0.400990129,0.612075925,-0.131390631,0.382280767,0.69067359,-0.14666307,0.540042102,0.357380092,-0.094339989,0.427378178,0.525271833,-0.126042143,0.401339352,0.634937465,-0.145488024,0.381106198,0.720339417,-0.166023269,0.559625685,0.417920858,-0.106881276,0.446192861,0.567125618,-0.138155043,0.41926071,0.663657546,-0.15423125,0.397715747,0.734244585,-0.16998516,0.581689715,0.504927993,-0.117638223,0.495021462,0.619351149,-0.153322652,0.459678382,0.690664887,-0.170597047,0.43010962,0.740519643,-0.182845816,which
0.666260302,0.36589855,-4.38E-07,0.638404369,0.431678265,-0.021561561,0.580503702,0.487314373,-0.041819256,0.529616714,0.537030697,-0.055642765,0.496757179,0.581011891,-0.069270387,0.505674899,0.405374974,-0.081684448,0.474850297,0.541948855,-0.11690978,0.476374924,0.620890439,-0.134691924,0.481652051,0.678995728,-0.143775597,0.499713153,0.398875833,-0.080669284,0.467703223,0.544175208,-0.116772689,0.467437416,0.628492951,-0.129046053,0.474942178,0.689713359,-0.136524394,0.508001566,0.409082711,-0.077420473,0.477303267,0.548433423,-0.106308222,0.47926411,0.62892735,-0.111756049,0.487583011,0.685613632,-0.11338912,0.524895191,0.432194173,-0.074382409,0.504707932,0.537496507,-0.099836864,0.504786789,0.606727004,-0.108153954,0.507547975,0.65803653,-0.11103791,which
0.666260302,0.36589855,-4.38E-07,0.638404369,0.431678265,-0.021561561,0.580503702,0.487314373,-0.041819256,0.529616714,0.537030697,-0.055642765,0.496757179,0.581011891,-0.069270387,0.505674899,0.405374974,-0.081684448,0.474850297,0.541948855,-0.11690978,0.476374924,0.620890439,-0.134691924,0.481652051,0.678995728,-0.143775597,0.499713153,0.398875833,-0.080669284,0.467703223,0.544175208,-0.116772689,0.467437416,0.628492951,-0.129046053,0.474942178,0.689713359,-0.136524394,0.508001566,0.409082711,-0.077420473,0.477303267,0.548433423,-0.106308222,0.47926411,0.62892735,-0.111756049,0.487583011,0.685613632,-0.11338912,0.524895191,0.432194173,-0.074382409,0.504707932,0.537496507,-0.099836864,0.504786789,0.606727004,-0.108153954,0.507547975,0.65803653,-0.11103791,which
0.641842842,0.291559756,-3.32E-07,0.627432466,0.371376395,-0.009342523,0.577807307,0.452061296,-0.023532551,0.538030922,0.519338906,-0.035226468,0.513834,0.57543689,-0.048456036,0.47794494,0.392530769,-0.063150071,0.469322592,0.543650329,-0.099022485,0.475904047,0.642980456,-0.120033368,0.485793799,0.712745249,-0.132698253,0.480172038,0.387912244,-0.073731646,0.472284079,0.556925893,-0.111892432,0.485154808,0.661784351,-0.13019681,0.500055909,0.7332443,-0.141648844,0.500774145,0.396636754,-0.082018681,0.492271215,0.557873368,-0.114202887,0.506464899,0.655575752,-0.124747559,0.520747542,0.722050667,-0.129291117,0.538921773,0.416574508,-0.089665622,0.533172548,0.539637327,-0.120237254,0.539514124,0.616942823,-0.130734771,0.54564321,0.672198057,-0.134341523,which
0.641842842,0.291559756,-3.32E-07,0.627432466,0.371376395,-0.009342523,0.577807307,0.452061296,-0.023532551,0.538030922,0.519338906,-0.035226468,0.513834,0.57543689,-0.048456036,0.47794494,0.392530769,-0.063150071,0.469322592,0.543650329,-0.099022485,0.475904047,0.642980456,-0.120033368,0.485793799,0.712745249,-0.132698253,0.480172038,0.387912244,-0.073731646,0.472284079,0.556925893,-0.111892432,0.485154808,0.661784351,-0.13019681,0.500055909,0.7332443,-0.141648844,0.500774145,0.396636754,-0.082018681,0.492271215,0.557873368,-0.114202887,0.506464899,0.655575752,-0.124747559,0.520747542,0.722050667,-0.129291117,0.538921773,0.416574508,-0.089665622,0.533172548,0.539637327,-0.120237254,0.539514124,0.616942823,-0.130734771,0.54564321,0.672198057,-0.134341523,which
0.446255445,0.439133137,-2.81E-08,0.537721395,0.42678681,-0.109811142,0.567953944,0.460586309,-0.20318529,0.50504756,0.541135728,-0.26925087,0.423061997,0.616097867,-0.319915444,0.485878855,0.408600688,-0.269348472,0.352378786,0.3550632,-0.387817234,0.265580028,0.311755389,-0.440528423,0.205699131,0.30906719,-0.466960639,0.387921333,0.436536402,-0.253000885,0.332270563,0.458566606,-0.393261641,0.381908298,0.456288546,-0.417119354,0.428753912,0.481769085,-0.421911478,0.318004102,0.461685389,-0.234371349,0.300050795,0.498110294,-0.330760449,0.377118528,0.465293109,-0.275855303,0.449456632,0.46405977,-0.224436849,0.285443068,0.486786902,-0.224989727,0.292701483,0.498799235,-0.273257196,0.349465013,0.470539272,-0.230587631,0.401377589,0.46569258,-0.192566127,You
0.495384932,0.48860687,-2.41E-07,0.556411564,0.44299531,-0.063512966,0.564457178,0.45799014,-0.120568544,0.515648723,0.531812668,-0.164018095,0.473927855,0.607510924,-0.202344432,0.479605973,0.410692245,-0.164574653,0.360721469,0.396362334,-0.228644013,0.285359442,0.404547185,-0.264255583,0.233904928,0.431253195,-0.281677902,0.398538381,0.466618776,-0.158333808,0.340636134,0.485081851,-0.208399117,0.394849509,0.519214272,-0.210901186,0.446486235,0.544583261,-0.215229213,0.348485053,0.517138064,-0.151364669,0.338410258,0.553612232,-0.192730293,0.400264829,0.539631307,-0.162215546,0.451523364,0.52052325,-0.137505919,0.332687497,0.558533967,-0.150475919,0.334279656,0.56903851,-0.175175563,0.381405294,0.549699306,-0.147402763,0.419975817,0.527678311,-0.124110132,You
0.438112468,0.386602283,-7.45E-07,0.388269544,0.376538247,-0.14426668,0.32658723,0.426576018,-0.219155505,0.253071845,0.494921923,-0.270139366,0.168583333,0.557050765,-0.309034675,0.342774302,0.627053797,-0.161991268,0.31650123,0.624929667,-0.236715347,0.306159139,0.53971833,-0.26870504,0.303373665,0.504250288,-0.281081051,0.38588658,0.649974644,-0.114707656,0.354644924,0.629290283,-0.193721429,0.371503353,0.525697351,-0.211870745,0.392326146,0.490626991,-0.21024245,0.425154239,0.648698568,-0.080287434,0.41099456,0.619305015,-0.163571447,0.416315019,0.529343247,-0.171393707,0.421609759,0.500190914,-0.15800947,0.460253417,0.638214946,-0.055013053,0.451904416,0.640290141,-0.106933683,0.447413981,0.608683586,-0.11315681,0.443570644,0.60106343,-0.105612867,You
0.474648952,0.464620024,6.14E-08,0.561053038,0.453397393,-0.10322202,0.575931907,0.473902732,-0.196068972,0.501275837,0.541377962,-0.266714782,0.427011162,0.614001215,-0.325864643,0.49018997,0.395026654,-0.246074826,0.35635972,0.331051767,-0.365121454,0.270946383,0.296336383,-0.434579611,0.215553626,0.300914645,-0.473453075,0.388458997,0.408822238,-0.238292977,0.325329065,0.439988673,-0.377988428,0.371752888,0.464533031,-0.419757843,0.417931616,0.490261316,-0.436890811,0.311183065,0.434192985,-0.229010552,0.295356631,0.496632755,-0.325407743,0.374637693,0.486144871,-0.289119691,0.451163232,0.47769168,-0.24993524,0.274054319,0.468013942,-0.229134798,0.27586332,0.490363836,-0.278742522,0.338608921,0.478518933,-0.243891329,0.398330122,0.46958673,-0.211793557,You
0.59455049,0.389870286,2.58E-07,0.499078512,0.42846489,-0.145246744,0.456246972,0.490243495,-0.264699757,0.48038131,0.585912824,-0.34341073,0.559868217,0.669549108,-0.414186627,0.559576988,0.452330083,-0.398098528,0.656891406,0.467912555,-0.530813992,0.722503543,0.493421078,-0.573311985,0.77596581,0.54148519,-0.594715893,0.628774762,0.478169143,-0.359282374,0.672517538,0.597826481,-0.473000437,0.632584572,0.553697765,-0.437419564,0.593320012,0.523674965,-0.40778622,0.693466365,0.519113243,-0.321381867,0.710709095,0.627351761,-0.421338499,0.654180288,0.560319602,-0.358815491,0.604039729,0.521649957,-0.306875139,0.745382547,0.559763789,-0.292033762,0.741681933,0.624920428,-0.365778118,0.695288002,0.595468521,-0.352149695,0.658566475,0.574004173,-0.337237656,You
0.542112827,0.369906604,6.62E-07,0.453617126,0.404969156,-0.184624583,0.435209721,0.4645136,-0.301901788,0.480271488,0.557764411,-0.376842797,0.569818139,0.617312193,-0.441354841,0.564834356,0.313034236,-0.341043949,0.686855376,0.290509045,-0.470369011,0.769395709,0.288530648,-0.538374305,0.843053341,0.27161479,-0.579076171,0.65126133,0.348597169,-0.2851834,0.676526308,0.513356447,-0.408581227,0.580417395,0.564356089,-0.417398036,0.535573125,0.547951579,-0.409943879,0.69332695,0.401799738,-0.236463472,0.694112957,0.553654373,-0.345941246,0.59965831,0.549793243,-0.318206131,0.574251354,0.490263432,-0.28545621,0.71538049,0.458195269,-0.199951544,0.687289238,0.56273365,-0.273115695,0.608106017,0.543893039,-0.255491734,0.585044563,0.479268938,-0.232901514,You
0.600206912,0.39644745,1.15E-07,0.509703517,0.423830479,-0.128049761,0.462440521,0.479847401,-0.233035982,0.485260129,0.575957298,-0.303905725,0.560960054,0.663421035,-0.369347423,0.560798943,0.440394342,-0.345764577,0.654210806,0.451742232,-0.469006866,0.721087456,0.480027854,-0.517836869,0.77807045,0.530863285,-0.545147121,0.625370741,0.473629236,-0.31406489,0.668180406,0.587745607,-0.422996759,0.635445833,0.547376275,-0.403184503,0.60411036,0.51650852,-0.384584844,0.685817003,0.520920038,-0.282434314,0.704266965,0.632939756,-0.380458713,0.655295849,0.565918207,-0.328329861,0.611556709,0.521872222,-0.281865716,0.738112032,0.566245139,-0.257577837,0.729030311,0.641888559,-0.321617454,0.687889814,0.605092466,-0.300569564,0.65403229,0.571924031,-0.28034997,You
0.631039321,0.474436402,1.99E-08,0.557859957,0.45902288,-0.018184945,0.493430197,0.435036182,-0.03970452,0.452419132,0.429143012,-0.063161589,0.426994324,0.429616749,-0.09121573,0.503675163,0.365772367,-0.042380936,0.47532016,0.356010705,-0.062760703,0.452479303,0.335414022,-0.080332533,0.432116508,0.310408533,-0.098364249,0.557294905,0.358090699,-0.052921154,0.4989025,0.47600621,-0.07461556,0.508161306,0.510222435,-0.083002411,0.525331855,0.510274112,-0.090776376,0.611088157,0.388123393,-0.063919358,0.544794679,0.515640199,-0.081573874,0.554111898,0.534196377,-0.079560749,0.572537482,0.527240694,-0.080357157,0.656294823,0.430596083,-0.077541284,0.598794699,0.523620307,-0.100932911,0.593486488,0.541424513,-0.1032416,0.602818251,0.541981459,-0.102417491,You
0.334954381,0.543039203,5.00E-08,0.418251812,0.503984571,-0.024597531,0.496419549,0.459857136,-0.056642376,0.554101646,0.450962991,-0.089524083,0.583220482,0.454381227,-0.122040831,0.445562482,0.357139617,-0.089536883,0.483242691,0.324081898,-0.146584809,0.508129179,0.286120772,-0.183487922,0.530868948,0.250705481,-0.20815216,0.386169732,0.365798116,-0.104783267,0.496150911,0.495235384,-0.159079134,0.475394189,0.521695971,-0.165279418,0.447761625,0.509293616,-0.166358724,0.335457444,0.421775639,-0.121207401,0.446629912,0.55471921,-0.171177581,0.428435922,0.559182167,-0.158084109,0.40097481,0.534490407,-0.143496662,0.29549545,0.48751688,-0.140892789,0.393533647,0.583257139,-0.179077238,0.39199245,0.585486412,-0.170912191,0.366739064,0.569866061,-0.159076884,You
0.295988441,0.41547063,1.21E-07,0.398127437,0.435804725,-0.010966857,0.487623066,0.458889663,-0.045316655,0.531584442,0.516839981,-0.085033283,0.54674232,0.574326098,-0.12613079,0.515893698,0.339760095,-0.07249742,0.565622509,0.339174271,-0.120514967,0.595877349,0.326803267,-0.155046329,0.626338959,0.311011165,-0.180834278,0.46241352,0.311074436,-0.096649483,0.493632376,0.481484711,-0.146666929,0.472470105,0.521652877,-0.157034397,0.460921079,0.52016288,-0.162613556,0.390479207,0.321354181,-0.120182686,0.427728117,0.495179445,-0.162418842,0.417825818,0.516208827,-0.151193827,0.406748205,0.496586084,-0.140078709,0.322270811,0.349867761,-0.146239057,0.366170287,0.488822877,-0.172058299,0.369318217,0.509381831,-0.158246949,0.362113059,0.491247892,-0.14505069,You
0.684151649,0.4165003,-3.08E-07,0.584601581,0.435199052,-0.031311147,0.503142059,0.465438962,-0.062890299,0.464557916,0.523516893,-0.094796516,0.453727126,0.580609798,-0.130098075,0.471607625,0.337893993,-0.067557536,0.432228148,0.334136009,-0.103977077,0.404987246,0.324268639,-0.131908625,0.376281977,0.302987963,-0.155852437,0.530465364,0.304327577,-0.079446115,0.50062716,0.461001575,-0.119754344,0.506246686,0.524147451,-0.135507315,0.511367202,0.532990456,-0.146140039,0.602691412,0.317436963,-0.092719838,0.569380522,0.489944696,-0.131835163,0.574088335,0.532207191,-0.129626319,0.583362997,0.527772546,-0.123963013,0.666003585,0.352262706,-0.109470814,0.626005709,0.482640147,-0.145390451,0.613552213,0.522301912,-0.143408522,0.612395883,0.527564049,-0.13490279,You
0.665983438,0.545012236,-3.98E-08,0.584039509,0.503434777,-0.022062356,0.513184607,0.475726664,-0.052975059,0.457591653,0.491877019,-0.086151794,0.421251774,0.523149431,-0.123045184,0.54500699,0.360230803,-0.060535662,0.512954831,0.322875708,-0.09243995,0.488477826,0.288961709,-0.116486922,0.468069971,0.249320239,-0.139984816,0.609230995,0.365081728,-0.075391971,0.499945611,0.479075193,-0.106276549,0.509467304,0.526630461,-0.110731199,0.536285281,0.520700276,-0.115801424,0.66265291,0.416414887,-0.091335103,0.547893226,0.546311915,-0.116078474,0.555515885,0.570744336,-0.104962513,0.581791222,0.5590747,-0.099282198,0.699387848,0.480990559,-0.110842831,0.603282809,0.574560285,-0.140469074,0.595226228,0.592525005,-0.137886524,0.611232162,0.584862173,-0.1324386,You
0.634794831,0.475621879,-9.98E-10,0.560336292,0.462423176,-0.016674254,0.497039855,0.447810739,-0.038423978,0.456355155,0.454372674,-0.062214024,0.431219965,0.466612279,-0.090764061,0.503091574,0.367368251,-0.042724658,0.474184275,0.356908411,-0.062803186,0.452506721,0.335367531,-0.080622911,0.432356417,0.309331179,-0.099065825,0.55710119,0.357161731,-0.053867597,0.496145219,0.478197277,-0.07585945,0.505868256,0.516893625,-0.084708259,0.522207737,0.520676672,-0.092672423,0.611332893,0.385014325,-0.064933792,0.545337617,0.517255664,-0.082618132,0.557256341,0.538757324,-0.08102341,0.576633394,0.533538222,-0.08170642,0.657144666,0.425771087,-0.078359075,0.599336267,0.523419857,-0.101871572,0.596453965,0.543713927,-0.103761658,0.606980145,0.54523325,-0.102081694,You
0.204672605,0.597339869,4.50E-07,0.330201209,0.513911426,-0.022661801,0.509474039,0.525817335,-0.071399763,0.643863499,0.623035789,-0.113980301,0.71938616,0.7114079,-0.154058248,0.526953578,0.412808895,-0.178807214,0.695443928,0.421470284,-0.276891738,0.804824352,0.421388954,-0.337439686,0.905257404,0.4227539,-0.375629634,0.472584963,0.473118693,-0.214287043,0.660899103,0.689160585,-0.298823982,0.588639975,0.711044788,-0.297896534,0.535492837,0.671295166,-0.292295396,0.403405845,0.568570793,-0.247083008,0.589243233,0.776120186,-0.319938034,0.520270765,0.77423954,-0.285464764,0.470748156,0.720299423,-0.254200548,0.338485599,0.681500494,-0.281073689,0.50791055,0.840485096,-0.312849432,0.466087878,0.83729881,-0.271735966,0.408224642,0.784916878,-0.239935771,You
0.192747682,0.381886691,7.68E-07,0.351217151,0.399857402,-0.002196192,0.495189607,0.537591279,-0.04776695,0.562648296,0.703934491,-0.087528557,0.610973954,0.833120167,-0.12363033,0.553358734,0.433701724,-0.18004702,0.692754865,0.557372153,-0.271823615,0.793921947,0.647117317,-0.336261779,0.876253128,0.719932318,-0.379223943,0.46939218,0.449906021,-0.213279217,0.568285108,0.733493865,-0.281337887,0.549933851,0.781224191,-0.284491479,0.541028798,0.772025764,-0.288790405,0.369050503,0.4977552,-0.237716496,0.471241117,0.790481389,-0.276174426,0.44451195,0.794517279,-0.221506894,0.419882953,0.738291681,-0.184415251,0.271709234,0.556931198,-0.263585359,0.364281535,0.786225498,-0.277438194,0.367858291,0.80087769,-0.232108623,0.367570817,0.7688061,-0.199085355,You
0.217368782,0.497608572,9.35E-08,0.359006464,0.463487387,-0.007849104,0.513489008,0.522962987,-0.047819134,0.600193262,0.641305923,-0.086620279,0.63902247,0.742006421,-0.123956583,0.543443084,0.436358571,-0.142653748,0.682178199,0.495809972,-0.215557918,0.76516515,0.532912493,-0.258490562,0.841512561,0.566594243,-0.286725998,0.481169641,0.471544862,-0.178608313,0.587877154,0.707140386,-0.248562202,0.529003024,0.703999817,-0.249558732,0.492340118,0.649610639,-0.246599153,0.40523687,0.529580116,-0.209704176,0.515491545,0.75431186,-0.265614241,0.464496255,0.73457098,-0.233626887,0.435105562,0.673356652,-0.206142381,0.329622447,0.600180089,-0.241384163,0.4424541,0.77188921,-0.259657234,0.418246627,0.761426449,-0.221407473,0.385847241,0.707080543,-0.193425372,You
0.20568192,0.597254038,4.57E-07,0.331393719,0.512447238,-0.021841494,0.511004627,0.524581313,-0.070613526,0.644790709,0.622961402,-0.112993397,0.719308078,0.711904228,-0.152873665,0.527067244,0.412173569,-0.181280285,0.695676804,0.420210838,-0.278573364,0.80534482,0.42136845,-0.338049591,0.906044006,0.424583763,-0.375547349,0.472294599,0.47318545,-0.216879785,0.660448432,0.689471066,-0.300498933,0.58865273,0.711276233,-0.298701942,0.535271585,0.671371341,-0.292836726,0.402472377,0.568718195,-0.249414012,0.588804185,0.776824117,-0.321196884,0.52034533,0.774823189,-0.286234528,0.470704705,0.720794082,-0.254950494,0.336669207,0.681447029,-0.283013493,0.507199049,0.840200067,-0.314184219,0.467831075,0.838000357,-0.27294299,0.411166072,0.786840796,-0.241156489,You
